geoid,state,district,owner,owner_moe,state_owner,state_owner_moe,country_owner,country_owner_moe,ratio_state_owner,ratio_state_owner_moe,ratio_country_owner,ratio_country_owner_moe,renter,renter_moe,state_renter,state_renter_moe,country_renter,country_renter_moe,ratio_state_renter,ratio_state_renter_moe,ratio_country_renter,ratio_country_renter_moe
50000US5306,Washington,6,64.94,1.06,62.47,0.41,63.12,0.17,1.0395389787097806,0.047583640226686964,1.028833967046895,0.03912898390868415,35.06,1.39,37.53,0.43,36.88,0.07,0.9341859845456968,0.09549348299671381,0.9506507592190889,0.07898865512438336
50000US3501,New Mexico,1,65.11,1.39,67.39,0.87,63.12,0.17,0.9661670871049117,0.0662097399511859,1.0315272496831434,0.04959984116886463,34.89,1.46,32.61,0.86,36.88,0.07,1.0699172033118676,0.14607698985341205,0.9460412147505423,0.08276726591107685
50000US2001,Kansas,1,65.11,1.09,65.69,0.67,63.12,0.17,0.9911706500228346,0.05341046822149035,1.0315272496831434,0.04009406879411201,34.89,1.31,34.31,0.63,36.88,0.07,1.0169046925094725,0.11374572222214667,0.9460412147505423,0.07463274636716577
50000US4803,Texas,3,65.15,0.99,61.09,0.26,63.12,0.17,1.0664593223113439,0.041489683394916904,1.0321609632446136,0.03692889156675194,34.85,1.27,38.91,0.23,36.88,0.07,0.8956566435363661,0.07587009008047373,0.9449566160520607,0.07245942390044477
50000US0102,Alabama,2,65.18,1.37,68.45,0.48,63.12,0.17,0.952227903579255,0.05338668349023935,1.0326362484157163,0.04897209674794004,34.82,1.49,31.55,0.58,36.88,0.07,1.1036450079239302,0.13507665470665717,0.9441431670281996,0.08438696462358913
50000US4004,Oklahoma,4,65.21,1.15,64.9,0.42,63.12,0.17,1.0047765793528503,0.04844597849259761,1.0331115335868186,0.04200375717962288,34.79,1.23,35.1,0.51,36.88,0.07,0.9911680911680911,0.09890952700706532,0.9433297180043383,0.07028404280621807
50000US1717,Illinois,17,65.21,0.85,65.26,0.34,63.12,0.17,0.9992338338951883,0.03646251296154367,1.0331115335868186,0.03249798480487025,34.79,1.16,34.74,0.35,36.88,0.07,1.0014392630972941,0.08696931936993155,0.9433297180043383,0.06648793368572624
50000US0636,California,36,65.22,1.47,53.64,0.2,63.12,0.17,1.215883668903803,0.06387772375012234,1.0332699619771863,0.05214410110374839,34.78,1.52,46.36,0.17,36.88,0.07,0.7502157031924073,0.07107673958286367,0.943058568329718,0.08600975127735999
50000US2501,Massachusetts,1,65.23,1.14,61.99,0.37,63.12,0.17,1.0522664945959026,0.04934321949651477,1.033428390367554,0.04168860488257652,34.77,1.28,38.01,0.43,36.88,0.07,0.9147592738752961,0.08805896709288655,0.9427874186550976,0.07299349069334941
50000US0807,Colorado,7,65.29,1.16,64.76,0.55,63.12,0.17,1.0081840642371835,0.05295320908028608,1.0343789607097593,0.042327443387229574,34.71,1.13,35.24,0.52,36.88,0.07,0.9849602724177071,0.09322003319621852,0.9411605206073752,0.06485279526692127
50000US0625,California,25,65.36,1.29,53.64,0.2,63.12,0.17,1.2184936614466815,0.057185684351949886,1.035487959442332,0.0464525851536813,34.64,1.56,46.36,0.17,36.88,0.07,0.7471958584987058,0.07278024076354746,0.9392624728850325,0.08816454609652977
50000US2904,Missouri,4,65.38,1.61,66.08,0.49,63.12,0.17,0.9894067796610169,0.06340570561572552,1.035804816223067,0.05659378246886284,34.62,1.41,33.92,0.43,36.88,0.07,1.0206367924528301,0.10903130830946078,0.9387201735357916,0.08002796792511299
50000US3412,New Jersey,12,65.38,1.59,63.23,0.39,63.12,0.17,1.0340028467499605,0.06305035407759031,1.035804816223067,0.055960064310545996,34.62,1.81,36.77,0.41,36.88,0.07,0.9415284199075332,0.11946150236325408,0.9387201735357916,0.10172002004220922
50000US4801,Texas,1,65.47,1.42,61.09,0.26,63.12,0.17,1.0716974954984448,0.05561211713915126,1.0372306717363753,0.050581140484357155,34.53,1.46,38.91,0.23,36.88,0.07,0.8874325366229762,0.08553932823544891,0.9362798264642082,0.08273021061597442
50000US4806,Texas,6,65.51,1.21,61.09,0.26,63.12,0.17,1.0723522671468326,0.04874246383329977,1.0378643852978455,0.043930513386254456,34.49,1.93,38.91,0.23,36.88,0.07,0.8864045232588025,0.10968633267791117,0.9351952277657267,0.10821425459855107
50000US0501,Arkansas,1,65.54,1.33,64.55,0.66,63.12,0.17,1.0153369481022465,0.0619777383921323,1.0383396704689483,0.04773538250932362,34.46,1.34,35.45,0.75,36.88,0.07,0.9720733427362482,0.11678316111261484,0.9343817787418655,0.07621538978457565
50000US0639,California,39,65.6,1.4,53.64,0.2,63.12,0.17,1.2229679343773303,0.06132052388536448,1.0392902408111533,0.04995851640976877,34.4,1.58,46.36,0.17,36.88,0.07,0.7420189818809318,0.07360509788501478,0.932754880694143,0.08922444517231631
50000US1310,Georgia,10,65.76,1.76,61.54,0.49,63.12,0.17,1.0685732856678585,0.07421987960437099,1.0418250950570342,0.06137909751636848,34.24,1.59,38.46,0.42,36.88,0.07,0.890275611024441,0.10213988524100687,0.9284164859002169,0.0897502774551982
50000US2002,Kansas,2,65.79,1.17,65.69,0.67,63.12,0.17,1.001522301720201,0.05605758806721316,1.042300380228137,0.04268697201918976,34.21,1.33,34.31,0.63,36.88,0.07,0.9970853978431944,0.11418386728793305,0.9276030368763557,0.07564735563782712
50000US4504,South Carolina,4,65.81,1.21,68.63,0.57,63.12,0.17,0.9589100976249455,0.05119335370524818,1.042617237008872,0.04395611511793551,34.19,1.34,31.37,0.57,36.88,0.07,1.0898948039528211,0.12508050809553625,0.9270607375271148,0.07618759831324884
50000US2003,Kansas,3,65.85,1.25,65.69,0.67,63.12,0.17,1.0024356827523215,0.05851215808035327,1.0432509505703422,0.045226964998793334,34.15,1.4,34.31,0.63,36.88,0.07,0.995336636549111,0.11820144339736796,0.9259761388286333,0.07943728887580188
50000US2804,Mississippi,4,65.91,1.3,67.27,0.66,63.12,0.17,0.9797829641742233,0.0578814972264184,1.0442015209125475,0.04681638074092165,34.09,1.61,32.73,0.75,36.88,0.07,1.041552092881149,0.14619127994423042,0.9243492407809111,0.09081944035476033
50000US0806,Colorado,6,65.96,1.42,64.76,0.55,63.12,0.17,1.018529956763434,0.06115918209826311,1.0449936628643852,0.05062295664610287,34.04,1.36,35.24,0.52,36.88,0.07,0.9659477866061293,0.10571500737121005,0.922993492407809,0.07725676121281098
50000US2004,Kansas,4,65.98,0.92,65.69,0.67,63.12,0.17,1.0044146749885827,0.04850429477905348,1.0453105196451205,0.0347817094702939,34.02,1.23,34.31,0.63,36.88,0.07,0.9915476537452638,0.10814926028604176,0.9224511930585684,0.07020478564724902
50000US3710,North Carolina,10,66.04,1.17,64.22,0.28,63.12,0.17,1.02834008097166,0.04540526123085355,1.046261089987326,0.04270830679559063,33.96,1.31,35.78,0.37,36.88,0.07,0.9491335941866965,0.09286512511215193,0.920824295010846,0.0745370201881512
50000US1201,Florida,1,66.05,1.36,64.13,0.29,63.12,0.17,1.02993918602838,0.05172980767659604,1.0464195183776932,0.04872948269065666,33.95,1.67,35.87,0.25,36.88,0.07,0.94647337608029,0.106312292358804,0.9205531453362256,0.09405883777978492
50000US5304,Washington,4,66.05,1.18,62.47,0.41,63.12,0.17,1.0573075076036498,0.05165889490511931,1.0464195183776932,0.04302601926580508,33.95,1.31,37.53,0.43,36.88,0.07,0.9046096456168399,0.09055183637763116,0.9205531453362256,0.07453599087439834
50000US5106,Virginia,6,66.13,1.29,65.29,0.44,63.12,0.17,1.012865676213815,0.05317015556619852,1.0476869455006337,0.046518296264996,33.87,1.6,34.71,0.39,36.88,0.07,0.9757994814174589,0.11413493913493913,0.9183839479392624,0.09025449414927034
50000US1708,Illinois,8,66.18,1.37,65.26,0.34,63.12,0.17,1.014097456328532,0.0525540815713148,1.0484790874524716,0.049057435853543545,33.82,1.44,34.74,0.35,36.88,0.07,0.973517559009787,0.102528031810529,0.9170281995661604,0.08157252673366763
50000US3707,North Carolina,7,66.34,1.29,64.22,0.28,63.12,0.17,1.0330115228900654,0.04918322167341962,1.0510139416983524,0.04653621747717274,33.66,1.61,35.78,0.37,36.88,0.07,0.9407490217998881,0.10946263548559593,0.9126898047722342,0.09077517986338801
50000US3902,Ohio,2,66.4,0.9,65.36,0.33,63.12,0.17,1.0159118727050185,0.03779933928406687,1.0519645120405579,0.03418383373633053,33.6,1.54,34.64,0.3,36.88,0.07,0.9699769053117783,0.10572346503649321,0.911062906724512,0.08697289486037911
50000US4810,Texas,10,66.43,1.24,61.09,0.26,63.12,0.17,1.087412015059748,0.04985283046624385,1.0524397972116606,0.04495960260088495,33.57,1.38,38.91,0.23,36.88,0.07,0.8627602158828066,0.08113544093564902,0.9102494577006507,0.07829298607228206
50000US1602,Idaho,2,66.52,1.18,68.46,1.04,63.12,0.17,0.9716622845457201,0.064009185413461,1.0538656527249683,0.04306612864543873,33.48,1.3,31.54,0.94,36.88,0.07,1.0615091946734305,0.14583776039151292,0.9078091106290671,0.07394531182508723
50000US3617,New York,17,66.54,1.47,53.28,0.24,63.12,0.17,1.248873873873874,0.06643264411663251,1.0541825095057036,0.052256748723145015,33.46,1.22,46.72,0.25,36.88,0.07,0.7161815068493151,0.05989235605381401,0.9072668112798264,0.0696048427741623
50000US4815,Texas,15,66.57,1.71,61.09,0.26,63.12,0.17,1.0897037158291045,0.06525975030818582,1.054657794676806,0.05986392679611522,33.43,2.05,38.91,0.23,36.88,0.07,0.8591621691081984,0.11553255383717877,0.9064533622559652,0.11461276297587839
50000US1712,Illinois,12,66.61,1.04,65.26,0.34,63.12,0.17,1.020686484829911,0.042509073080564445,1.0552915082382763,0.03863778205672516,33.39,1.52,34.74,0.35,36.88,0.07,0.961139896373057,0.10688470995241661,0.9053687635574836,0.08586667666571454
50000US3502,New Mexico,2,66.78,1.34,67.39,0.87,63.12,0.17,0.9909482119008756,0.06536554460246179,1.0579847908745248,0.048158062079430373,33.22,1.83,32.61,0.86,36.88,0.07,1.0187059184299294,0.16608221253490613,0.900759219088937,0.10266051872266574
50000US3624,New York,24,66.92,1.02,53.28,0.24,63.12,0.17,1.256006006006006,0.04960466421822265,1.0602027883396705,0.038030519021145404,33.08,1.39,46.72,0.25,36.88,0.07,0.7080479452054794,0.06708291338248265,0.8969631236442516,0.07878485100132009
50000US0803,Colorado,3,67.0,1.3,64.76,0.55,63.12,0.17,1.034589252625077,0.05772572297905421,1.061470215462611,0.04690940036602947,33.0,1.29,35.24,0.52,36.88,0.07,0.9364358683314415,0.10087024093031888,0.8947939262472885,0.07335360346202328
50000US1307,Georgia,7,67.03,1.65,61.54,0.49,63.12,0.17,1.0892102697432564,0.07097339891149337,1.0619455006337135,0.058002028309742305,32.97,1.67,38.46,0.42,36.88,0.07,0.8572542901716068,0.10557924731601562,0.8939804772234272,0.09395796503200614
50000US4600,South Dakota,0,67.2,0.87,67.2,0.87,63.12,0.17,1.0,0.05179439554501223,1.064638783269962,0.03330152778333807,32.8,1.08,32.8,1.08,36.88,0.07,1.0,0.1318502659784329,0.8893709327548805,0.061944689825490874
50000US2408,Maryland,8,67.21,0.82,65.89,0.37,63.12,0.17,1.020033388981636,0.03634694530408385,1.0647972116603295,0.031718085778601995,32.79,1.28,34.11,0.53,36.88,0.07,0.961301671064204,0.10494998672640017,0.8890997830802602,0.07278968657028613
50000US4902,Utah,2,67.21,1.3,69.9,0.73,63.12,0.17,0.9615164520743918,0.057285418449714964,1.0647972116603295,0.0469273215782062,32.79,1.66,30.1,0.8,36.88,0.07,1.0893687707641195,0.1683245523929443,0.8890997830802602,0.09339713608152751
50000US3705,North Carolina,5,67.23,1.06,64.22,0.28,63.12,0.17,1.0468701339146684,0.042141057629124214,1.0651140684410647,0.03932441046051618,32.77,1.55,35.78,0.37,36.88,0.07,0.9158747903856904,0.10559394533820962,0.8885574837310195,0.08742976312182038
50000US1303,Georgia,3,67.27,1.19,61.54,0.49,63.12,0.17,1.0931101722456937,0.056084933144420486,1.0657477820025347,0.04344699205379978,32.73,1.68,38.46,0.42,36.88,0.07,0.8510140405616223,0.10596302138100244,0.8874728850325379,0.09447556280486527
50000US4704,Tennessee,4,67.27,1.49,65.09,0.51,63.12,0.17,1.0334920878783223,0.061982018898851104,1.0657477820025347,0.052952764428552415,32.73,1.61,34.91,0.54,36.88,0.07,0.9375537095388141,0.12127101036468238,0.8874728850325379,0.09067945368437344
50000US2203,Louisiana,3,67.4,1.34,64.26,0.63,63.12,0.17,1.0488639900404606,0.06227751762693605,1.0678073510773132,0.04821097232490455,32.6,1.49,35.74,0.64,36.88,0.07,0.9121432568550644,0.11608488430918337,0.8839479392624728,0.08415845697045758
50000US4834,Texas,34,67.42,1.09,61.09,0.26,63.12,0.17,1.1036176133573417,0.0450798992100716,1.0681242078580482,0.0402912021280561,32.58,1.84,38.91,0.23,36.88,0.07,0.8373168851195066,0.10447976901521279,0.883405639913232,0.10313694394541108
50000US0802,Colorado,2,67.53,1.2,64.76,0.55,63.12,0.17,1.0427733168622606,0.05477619693133398,1.0698669201520914,0.043786039300415115,32.47,1.34,35.24,0.52,36.88,0.07,0.9213961407491487,0.10326459551129392,0.8804229934924077,0.07601055634775952
50000US4702,Tennessee,2,67.63,0.95,65.09,0.51,63.12,0.17,1.0390228913811643,0.04547526607195461,1.0714512040557667,0.035873096232014935,32.37,1.42,34.91,0.54,36.88,0.07,0.9272414780865081,0.11006416935423971,0.8777114967462037,0.08033867363365031
50000US3618,New York,18,67.66,1.11,53.28,0.24,63.12,0.17,1.2698948948948947,0.05310823881121955,1.0719264892268694,0.04094540167171779,32.34,1.35,46.72,0.25,36.88,0.07,0.6922089041095891,0.06520102044448796,0.8768980477223428,0.07653947657189995
50000US4811,Texas,11,67.82,1.32,61.09,0.26,63.12,0.17,1.1101653298412177,0.05266564494072153,1.0744613434727504,0.04761309659094118,32.18,1.22,38.91,0.23,36.88,0.07,0.8270367514777692,0.0724887036116209,0.8725596529284164,0.06947309061379817
50000US3000,Montana,0,68.01,1.15,68.01,1.15,63.12,0.17,1.0,0.06765645677275633,1.077471482889734,0.04224270667531269,31.99,1.2,31.99,1.2,36.88,0.07,1.0,0.1502583225440032,0.867407809110629,0.0683689310466393
50000US3706,North Carolina,6,68.05,1.16,64.22,0.28,63.12,0.17,1.0596387418249766,0.045366756140082884,1.078105196451204,0.042562979318695245,31.95,1.36,35.78,0.37,36.88,0.07,0.892956959195081,0.0944983151331781,0.8663232104121474,0.0770416346384664
50000US4217,Pennsylvania,17,68.06,1.04,68.5,0.31,63.12,0.17,0.9935766423357665,0.03935872606395115,1.0782636248415718,0.03876152375985024,31.94,1.22,31.5,0.29,36.88,0.07,1.013968253968254,0.096138357506542,0.866052060737527,0.06944838708372988
50000US3908,Ohio,8,68.08,1.33,65.36,0.33,63.12,0.17,1.0416156670746635,0.05121713090626675,1.0785804816223068,0.04795214383755651,31.92,1.31,34.64,0.3,36.88,0.07,0.9214780600461894,0.09160291092242663,0.8655097613882863,0.07432704018257084
50000US0101,Alabama,1,68.1,1.37,68.45,0.48,63.12,0.17,0.9948867786705623,0.053984996623709945,1.0788973384030418,0.04922128693630227,31.9,1.73,31.55,0.58,36.88,0.07,1.011093502377179,0.1468917492013847,0.8649674620390455,0.09710163627801617
50000US4215,Pennsylvania,15,68.11,1.4,68.5,0.31,63.12,0.17,0.9943065693430657,0.0498764970177129,1.0790557667934093,0.05017271756483356,31.89,1.39,31.5,0.29,36.88,0.07,1.0123809523809524,0.10690369423097489,0.8646963123644251,0.07866236266473155
50000US1314,Georgia,14,68.22,1.53,61.54,0.49,63.12,0.17,1.108547286317842,0.06738120296076125,1.0807984790874525,0.05430127289550942,31.78,1.74,38.46,0.42,36.88,0.07,0.8263130525221009,0.1085439628201633,0.8617136659436009,0.09763158581590942
50000US1204,Florida,4,68.36,1.45,64.13,0.29,63.12,0.17,1.0659597692187743,0.054862445231364666,1.0830164765525983,0.05177834773702654,31.64,1.62,35.87,0.25,36.88,0.07,0.8820741566768888,0.102626593120567,0.8579175704989154,0.09110955978824074
50000US5501,Wisconsin,1,68.42,1.24,66.66,0.39,63.12,0.17,1.0264026402640265,0.04921551688924943,1.0839670468948037,0.045129427421035914,31.58,1.14,33.34,0.44,36.88,0.07,0.9472105578884221,0.09340394938822813,0.856290672451193,0.06507292136520823
50000US3623,New York,23,68.46,1.08,53.28,0.24,63.12,0.17,1.2849099099099097,0.05211736298520788,1.0846007604562737,0.04006309571872532,31.54,1.15,46.72,0.25,36.88,0.07,0.6750856164383562,0.05645587184178978,0.8552060737527114,0.06561110541312425
50000US2101,Kentucky,1,68.63,1.16,66.84,0.54,63.12,0.17,1.026780371035308,0.05130380942019934,1.0872940430925222,0.04261247599994528,31.37,1.18,33.16,0.52,36.88,0.07,0.9460193003618819,0.10086497484979741,0.8505965292841648,0.0672205109881081
50000US3103,Nebraska,3,68.63,1.26,65.32,0.6,63.12,0.17,1.0506736068585425,0.05788621185210076,1.0872940430925222,0.0457810667915295,31.37,1.15,34.68,0.71,36.88,0.07,0.904555940023068,0.10340174328977177,0.8505965292841648,0.06559360707932589
50000US2406,Maryland,6,68.75,1.23,65.89,0.37,63.12,0.17,1.0434056761268782,0.04905482048554793,1.089195183776933,0.04484073024672665,31.25,1.4,34.11,0.53,36.88,0.07,0.9161536206391088,0.11058438914618428,0.8473427331887201,0.07913878788747687
50000US5303,Washington,3,68.78,1.39,62.47,0.41,63.12,0.17,1.1010084840723549,0.058956068534185495,1.0896704689480357,0.049913035686429484,31.22,1.35,37.53,0.43,36.88,0.07,0.8318678390620836,0.09101664683210303,0.846529284164859,0.07642419343158133
50000US3915,Ohio,15,68.78,1.04,65.36,0.33,63.12,0.17,1.052325581395349,0.04245112628439673,1.0896704689480357,0.038822967915884764,31.22,1.59,34.64,0.3,36.88,0.07,0.9012702078521939,0.10742035852125568,0.846529284164859,0.08943942470183905
50000US5600,Wyoming,0,68.82,1.32,68.82,1.32,63.12,0.17,1.0,0.07675011880999906,1.0903041825095057,0.04769843569654468,31.18,1.74,31.18,1.74,36.88,0.07,1.0,0.22391733583390563,0.8454446854663774,0.09756982699073873
50000US2201,Louisiana,1,68.84,1.2,64.26,0.63,63.12,0.17,1.0712729536258947,0.05835923398165058,1.090621039290241,0.0438978335287557,31.16,1.58,35.74,0.64,36.88,0.07,0.8718522663682149,0.11967942061400005,0.8449023861171366,0.08889094751639458
50000US4503,South Carolina,3,68.86,1.34,68.63,0.57,63.12,0.17,1.0033513040944193,0.055720301196326275,1.090937896070976,0.048335567419085665,31.14,1.48,31.37,0.57,36.88,0.07,0.9926681542875359,0.13047475379973814,0.8443600867678959,0.08346587585961482
50000US5109,Virginia,9,68.88,1.22,65.29,0.44,63.12,0.17,1.0549854495328532,0.05159350868914101,1.091254752851711,0.04453496525129669,31.12,1.38,34.71,0.39,36.88,0.07,0.8965715932008067,0.09967624967624968,0.8438177874186551,0.07804080420283509
50000US4836,Texas,36,68.98,1.31,61.09,0.26,63.12,0.17,1.129153707644459,0.05249988578266873,1.0928390367553866,0.04739523087428283,31.02,1.63,38.91,0.23,36.88,0.07,0.797224363916731,0.09321125501276407,0.8411062906724511,0.09158804363849177
50000US3401,New Jersey,1,69.01,1.32,63.23,0.39,63.12,0.17,1.0914123042859403,0.05521800449878345,1.0933143219264894,0.04771465012660935,30.99,1.46,36.77,0.41,36.88,0.07,0.8428066358444383,0.09822002910350207,0.84029284164859,0.08236583354746733
50000US4003,Oklahoma,3,69.07,0.88,64.9,0.42,63.12,0.17,1.0642526964560861,0.04089496793035697,1.0942648922686944,0.03377797098997504,30.93,1.1,35.1,0.51,36.88,0.07,0.8811965811965812,0.08830412732324965,0.8386659436008677,0.0628368107595637
50000US1902,Iowa,2,69.16,1.06,70.63,0.5,63.12,0.17,0.979187314172448,0.04388139084713616,1.0956907477820026,0.03948911493433094,30.84,1.14,29.37,0.52,36.88,0.07,1.0500510725229826,0.11484884205692392,0.8362255965292841,0.0649967521474977
50000US4825,Texas,25,69.17,0.91,61.09,0.26,63.12,0.17,1.1322638729743002,0.03943068990885523,1.09584917617237,0.034737082138010654,30.83,1.67,38.91,0.23,36.88,0.07,0.7923413004369058,0.09520962323882819,0.8359544468546637,0.09373769188889733
50000US2801,Mississippi,1,69.19,1.4,67.27,0.66,63.12,0.17,1.0285416976363906,0.06181173326047882,1.096166032953105,0.05026488379888534,30.81,1.32,32.73,0.75,36.88,0.07,0.9413382218148488,0.1238660587598432,0.8354121475054229,0.07475508765893248
50000US4701,Tennessee,1,69.19,1.21,65.09,0.51,63.12,0.17,1.0629897065601475,0.05384029262249884,1.096166032953105,0.04424456129487535,30.81,1.61,34.91,0.54,36.88,0.07,0.8825551417931825,0.11956912927558025,0.8354121475054229,0.09048182544382723
50000US3301,New Hampshire,1,69.2,0.67,70.11,0.77,63.12,0.17,0.9870203965197547,0.04079812335721322,1.0963244613434728,0.02713502441137666,30.8,1.31,29.89,0.98,36.88,0.07,1.0304449648711944,0.15539193885786762,0.8351409978308025,0.07421175704225222
50000US4703,Tennessee,3,69.3,1.03,65.09,0.51,63.12,0.17,1.064679674297127,0.04833563400282501,1.0979087452471483,0.03855048517164016,30.7,1.33,34.91,0.54,36.88,0.07,0.8794041821827557,0.10342653764127456,0.8324295010845986,0.07528606651057858
50000US1221,Florida,21,69.38,0.85,64.13,0.29,63.12,0.17,1.0818649617963512,0.03629392286988817,1.0991761723700888,0.03285384887523686,30.62,1.44,35.87,0.25,36.88,0.07,0.8536381377195429,0.09219346827562751,0.8302603036876356,0.08124314633275727
50000US4903,Utah,3,69.41,1.56,69.9,0.73,63.12,0.17,0.9929899856938482,0.06538288757918852,1.0996514575411913,0.05535340366865286,30.59,1.43,30.1,0.8,36.88,0.07,1.0162790697674418,0.1491434441167699,0.8294468546637743,0.08069775708857133
50000US5503,Wisconsin,3,69.44,1.02,66.66,0.39,63.12,0.17,1.0417041704170418,0.04279368281543642,1.100126742712294,0.03824557356726623,30.56,1.22,33.34,0.44,36.88,0.07,0.916616676664667,0.09739616794527796,0.8286334056399132,0.06930634178583729
50000US2908,Missouri,8,69.45,1.21,66.08,0.49,63.12,0.17,1.0509987893462471,0.052211993409654246,1.1002851711026618,0.04426674946233226,30.55,1.23,33.92,0.43,36.88,0.07,0.9006485849056604,0.09537375209876027,0.8283622559652928,0.06984761377501185
50000US1804,Indiana,4,69.47,1.3,68.35,0.41,63.12,0.17,1.0163862472567666,0.05023497104090236,1.1006020278833968,0.04712018795687012,30.53,1.44,31.65,0.42,36.88,0.07,0.964612954186414,0.11661689861305435,0.827819956616052,0.08123388250898166
50000US4828,Texas,28,69.47,1.73,61.09,0.26,63.12,0.17,1.1371746603372073,0.06631861530812352,1.1006020278833968,0.060745128360682216,30.53,1.57,38.91,0.23,36.88,0.07,0.7846312002056027,0.08997822363863393,0.827819956616052,0.08828379944703794
50000US4904,Utah,4,69.47,1.43,69.9,0.73,63.12,0.17,0.9938483547925607,0.061680813118538604,1.1006020278833968,0.05123935598592959,30.53,1.74,30.1,0.8,36.88,0.07,1.0142857142857142,0.1696499773573235,0.827819956616052,0.09750292159680382
50000US1802,Indiana,2,69.48,1.47,68.35,0.41,63.12,0.17,1.016532553035845,0.05521130183135618,1.1007604562737643,0.05250764569361931,30.52,1.4,31.65,0.42,36.88,0.07,0.9642969984202212,0.11408042026223256,0.8275488069414316,0.0790636479835192
50000US1710,Illinois,10,69.5,1.24,65.26,0.34,63.12,0.17,1.0649708856880171,0.04910001803345205,1.1010773130544995,0.0452215936550877,30.5,1.34,34.74,0.35,36.88,0.07,0.8779504893494531,0.09484455333607736,0.8270065075921909,0.07580778153844908
50000US5105,Virginia,5,69.5,1.02,65.29,0.44,63.12,0.17,1.0644815438811455,0.04559471523243905,1.1010773130544995,0.038250693913602446,30.5,1.33,34.71,0.39,36.88,0.07,0.8787093056755978,0.0963934213934214,0.8270065075921909,0.07526548023552168
50000US0642,California,42,69.51,1.17,53.64,0.2,63.12,0.17,1.29586129753915,0.05328829710564013,1.101235741444867,0.04300443349203478,30.49,1.66,46.36,0.17,36.88,0.07,0.657679033649698,0.0764378455874727,0.8267353579175704,0.0931603939183732
50000US0103,Alabama,3,69.52,1.42,68.45,0.48,63.12,0.17,1.0156318480642803,0.055736949342800025,1.1013941698352345,0.05092676386205135,30.48,1.46,31.55,0.58,36.88,0.07,0.9660855784469097,0.12811490613538135,0.8264642082429501,0.08231333854607226
50000US5505,Wisconsin,5,69.56,1.0,66.66,0.39,63.12,0.17,1.0435043504350436,0.04221466720274222,1.1020278833967048,0.03762209610162181,30.44,1.3,33.34,0.44,36.88,0.07,0.9130173965206958,0.10210102558842214,0.8253796095444685,0.0736324004442224
50000US2609,Michigan,9,69.58,1.14,70.32,0.28,63.12,0.17,0.989476678043231,0.04030363871393603,1.1023447401774398,0.042059829991951764,30.42,1.36,29.68,0.36,36.88,0.07,1.0249326145552562,0.11652494264128048,0.8248373101952278,0.07688414963428114
50000US1903,Iowa,3,69.58,0.92,70.63,0.5,63.12,0.17,0.9851337958374629,0.04000106728744146,1.1023447401774398,0.03508893025046651,30.42,1.1,29.37,0.52,36.88,0.07,1.0357507660878447,0.1116175833631461,0.8248373101952278,0.0627843157581686
50000US2102,Kentucky,2,69.64,1.17,66.84,0.54,63.12,0.17,1.0418910831837223,0.051847225635921874,1.1032953105196452,0.04301552757576325,30.36,1.34,33.16,0.52,36.88,0.07,0.9155609167671894,0.1095620255227982,0.8232104121475053,0.07579337114590926
50000US1805,Indiana,5,69.64,0.92,68.35,0.41,63.12,0.17,1.0188734455010975,0.03914517189396318,1.1032953105196452,0.03509405059680272,30.36,1.43,31.65,0.42,36.88,0.07,0.9592417061611375,0.11584229622580527,0.8232104121475053,0.0806740828722559
50000US3622,New York,22,69.71,0.97,53.28,0.24,63.12,0.17,1.3083708708708708,0.04819951436939039,1.104404309252218,0.03668431972998707,30.29,1.31,46.72,0.25,36.88,0.07,0.6483304794520548,0.06301903989465506,0.8213123644251626,0.07415926204085713
50000US5000,Vermont,0,69.76,1.27,69.76,1.27,63.12,0.17,1.0,0.07284524416575928,1.105196451204056,0.04619435906001987,30.24,1.31,30.24,1.31,36.88,0.07,1.0,0.1736062181899256,0.8199566160520606,0.0741541154720929
50000US4708,Tennessee,8,69.79,1.15,65.09,0.51,63.12,0.17,1.0722077123982179,0.05214103890806638,1.1056717363751585,0.04239461028328693,30.21,1.36,34.91,0.54,36.88,0.07,0.8653680893726727,0.10471131997966214,0.8191431670281996,0.0768625340454714
50000US1000,Delaware,0,69.79,1.12,69.79,1.12,63.12,0.17,1.0,0.0642091143372649,1.1056717363751585,0.041444033045811665,30.21,1.34,30.21,1.34,36.88,0.07,1.0,0.1777744597482457,0.8191431670281996,0.07577793143961659
50000US4501,South Carolina,1,69.89,1.12,68.63,0.57,63.12,0.17,1.0183593180824713,0.04955798097224653,1.107256020278834,0.04145256695637202,30.11,1.5,31.37,0.57,36.88,0.07,0.9598342365317182,0.1305566850181753,0.8164316702819956,0.08444445914892662
50000US1219,Florida,19,69.89,1.1,64.13,0.29,63.12,0.17,1.0898175580851397,0.044162671114296156,1.107256020278834,0.040818848798055175,30.11,1.46,35.87,0.25,36.88,0.07,0.8394201282408699,0.09311046278454191,0.8164316702819956,0.08227525393721699
50000US0401,Arizona,1,69.9,1.19,63.24,0.4,63.12,0.17,1.1053130929791273,0.05161892904110126,1.1074144486692017,0.043671433901537,30.1,1.59,36.76,0.5,36.88,0.07,0.8188248095756258,0.10880208809815436,0.8161605206073752,0.08932414156152042
50000US0504,Arkansas,4,70.03,1.0,64.55,0.66,63.12,0.17,1.084895429899303,0.05317460578437738,1.1094740177439797,0.037662205481255456,29.97,1.48,35.45,0.75,36.88,0.07,0.8454160789844851,0.11932348305125225,0.8126355748373101,0.08334544615053198
