geoid,state,district,male,male_moe,state_male,state_male_moe,country_male,country_male_moe,ratio_state_male,ratio_state_male_moe,ratio_country_male,ratio_country_male_moe,female,female_moe,state_female,state_female_moe,country_female,country_female_moe,ratio_state_female,ratio_state_female_moe,ratio_country_female,ratio_country_female_moe
50000US2611,Michigan,11,49.01,0.54,49.18,0.03,49.23,0.01,0.9965433102887352,0.023175945968685704,0.9955311801746902,0.022342284561994084,50.99,0.49,50.82,0.03,50.77,0.01,1.003345139708776,0.020468340631009403,1.0043332676777625,0.019698379045751526
50000US2612,Michigan,12,48.71,0.49,49.18,0.03,49.23,0.01,0.9904432696217975,0.021135156221090794,0.9894373349583588,0.02030852707600056,51.29,0.53,50.82,0.03,50.77,0.01,1.0092483274301456,0.022049494099423795,1.0102422690565294,0.021276440561131305
50000US2613,Michigan,13,47.61,0.57,49.18,0.03,49.23,0.01,0.9680764538430257,0.02436122474672563,0.96709323583181,0.023549500559664975,52.39,0.73,50.82,0.03,50.77,0.01,1.0308933490751673,0.029945968738184472,1.0319086074453416,0.02916364446703917
50000US2614,Michigan,14,47.88,0.55,49.18,0.03,49.23,0.01,0.9735664904432697,0.02355458358028364,0.9725776965265084,0.02273921592769215,52.12,0.46,50.82,0.03,50.77,0.01,1.0255804801259347,0.019313954562165576,1.0265905062044514,0.018525346594698747
50000US2701,Minnesota,1,49.82,0.27,49.78,0.06,49.23,0.01,1.0008035355564484,0.013260292953541437,1.0119845622587853,0.011380047011197594,50.18,0.33,50.22,0.06,50.77,0.01,0.9992035045798486,0.015529779645468632,0.9883789639550915,0.013389159063448657
50000US2702,Minnesota,2,49.36,0.34,49.78,0.06,49.23,0.01,0.991562876657292,0.01605039586047839,1.0026406662604104,0.014220045545604859,50.64,0.24,50.22,0.06,50.77,0.01,1.0083632019115891,0.011967432140777199,0.9974394327358675,0.009847327320281155
50000US2703,Minnesota,3,48.76,0.49,49.78,0.06,49.23,0.01,0.9795098433105665,0.02204786612413141,0.9904529758277474,0.020308939686567815,51.24,0.37,50.22,0.06,50.77,0.01,1.0203106332138592,0.017173208025487892,1.0092574354934016,0.014973117553711356
50000US2704,Minnesota,4,48.86,0.24,49.78,0.06,49.23,0.01,0.9815186822016874,0.012008499604204088,0.9924842575665245,0.01015335579475232,51.14,0.18,50.22,0.06,50.77,0.01,1.0183193946634808,0.009601732689284506,1.007287768367146,0.007487606265815144
50000US2705,Minnesota,5,50.16,0.53,49.78,0.06,49.23,0.01,1.0076335877862594,0.02372273495620418,1.0188909201706278,0.021945518240522918,49.84,0.33,50.22,0.06,50.77,0.01,0.9924332935085625,0.015513602296041692,0.9816820957258223,0.013386520943106299
50000US2706,Minnesota,6,50.36,0.32,49.78,0.06,49.23,0.01,1.0116512655685013,0.01529528441132299,1.022953483648182,0.013415785027913931,49.64,0.36,50.22,0.06,50.77,0.01,0.9884508164078057,0.016698831043762588,0.977742761473311,0.01456676942921318
50000US2707,Minnesota,7,50.25,0.27,49.78,0.06,49.23,0.01,1.0094415427882684,0.013281115821634862,1.0207190737355272,0.011383595462075975,49.75,0.21,50.22,0.06,50.77,0.01,0.9906411788132219,0.010730340714011107,0.9799093953121922,0.008658621330723768
50000US2708,Minnesota,8,50.78,0.17,49.78,0.06,49.23,0.01,1.0200883889112093,0.009289097598235511,1.0314848669510461,0.007325405488908864,49.22,0.19,50.22,0.06,50.77,0.01,0.9800876144962166,0.00990862652400148,0.9694701595430372,0.007866642085592419
50000US2901,Missouri,1,47.1,0.4,49.15,0.07,49.23,0.01,0.9582909460834181,0.019006360677257972,0.9567336989640464,0.01663893373507299,52.9,0.28,50.85,0.07,50.77,0.01,1.04031465093412,0.013876998787493267,1.0419539097892456,0.01144059682351689
50000US2902,Missouri,2,48.67,0.49,49.15,0.07,49.23,0.01,0.9902339776195321,0.02275961395487618,0.988624822262848,0.020308196987546757,51.33,0.42,50.85,0.07,50.77,0.01,1.0094395280235988,0.01929839515343825,1.0110301359070317,0.01694348308235498
50000US2903,Missouri,3,49.9,0.26,49.15,0.07,49.23,0.01,1.0152594099694812,0.013471773356289659,1.013609587649807,0.010974450823587199,50.1,0.52,50.85,0.07,50.77,0.01,0.9852507374631269,0.023164942683609375,0.986803230254087,0.020873273699398915
50000US2904,Missouri,4,50.28,0.34,49.15,0.07,49.23,0.01,1.0229908443540183,0.016749143194552212,1.0213284582571605,0.014227637580042326,49.72,0.23,50.85,0.07,50.77,0.01,0.9777777777777777,0.011738250147657269,0.9793184951743155,0.009446255436467701
50000US2905,Missouri,5,48.13,0.23,49.15,0.07,49.23,0.01,0.9792472024415056,0.012148439867308994,0.9776559008734512,0.009741075315952419,51.87,0.33,50.85,0.07,50.77,0.01,1.0200589970501475,0.01578780296811995,1.0216663383888123,0.013402272073385681
50000US2906,Missouri,6,50.05,0.32,49.15,0.07,49.23,0.01,1.0183112919633774,0.0159219769728051,1.0166565102579728,0.013413226842396958,49.95,0.35,50.85,0.07,50.77,0.01,0.9823008849557523,0.016470476126240544,0.9838487295647036,0.014175241333697085
50000US2907,Missouri,7,49.1,0.35,49.15,0.07,49.23,0.01,0.9989827060020346,0.017087676142277557,0.9973593337395897,0.014624156335173139,50.9,0.23,50.85,0.07,50.77,0.01,1.0009832841691249,0.011802139568528287,1.0025605672641322,0.009455411265891184
50000US2908,Missouri,8,49.9,0.32,49.15,0.07,49.23,0.01,1.0152594099694812,0.015913283903714572,1.013609587649807,0.013411989010695197,50.1,0.34,50.85,0.07,50.77,0.01,0.9852507374631269,0.016085283249802684,0.986803230254087,0.013782471769784586
50000US2801,Mississippi,1,47.92,0.37,48.21,0.19,49.23,0.01,0.9939846504874508,0.023184640697230148,0.9733902092220192,0.01542693145482195,52.08,0.39,51.79,0.19,50.77,0.01,1.0055995365900754,0.022439533988922393,1.025802639353949,0.015767502143860742
50000US2802,Mississippi,2,48.14,0.39,48.21,0.19,49.23,0.01,0.9985480190831778,0.024050326826632152,0.9778590290473289,0.01624125967035387,51.86,0.33,51.79,0.19,50.77,0.01,1.001351612280363,0.020091284363992115,1.0214693716761867,0.013402194481610905
50000US2803,Mississippi,3,48.48,0.55,48.21,0.19,49.23,0.01,1.0056004978220285,0.0307436467587541,0.9847653869591713,0.02274416725449919,51.52,0.48,51.79,0.19,50.77,0.01,0.9947866383471713,0.025835816399271034,1.0147725034469175,0.019308557969280486
50000US2804,Mississippi,4,48.31,0.38,48.21,0.19,49.23,0.01,1.0020742584526032,0.023663263585076463,0.9813122080032501,0.01583640618176453,51.69,0.37,51.79,0.19,50.77,0.01,0.9980691253137671,0.02161191990956569,1.018120937561552,0.014976609183576243
50000US3000,Montana,0,50.46,0.24,50.46,0.24,49.23,0.01,1.0,0.019025400663117784,1.0249847653869593,0.01016655933290444,49.54,0.24,49.54,0.24,50.77,0.01,1.0,0.019378734993810494,0.9757730943470553,0.009838792225055876
50000US3701,North Carolina,1,47.46,0.52,48.62,0.06,49.23,0.01,0.9761415055532703,0.023799645061247918,0.9640463132236442,0.021516980905373215,52.54,0.4,51.38,0.06,50.77,0.01,1.0225768781627091,0.017958553594135052,1.034863108134725,0.016165004806034534
50000US3702,North Carolina,2,49.28,0.53,48.62,0.06,49.23,0.01,1.0135746606334843,0.024303388703959154,1.0010156408693887,0.02193825629453925,50.72,0.38,51.38,0.06,50.77,0.01,0.9871545348384585,0.017097309111009016,0.999015166436872,0.01536301622195717
50000US3703,North Carolina,3,50.54,0.5,48.62,0.06,49.23,0.01,1.039489921842863,0.02313328884190064,1.026609790777981,0.020729884987280046,49.46,0.4,51.38,0.06,50.77,0.01,0.9626313740755157,0.017818548333331314,0.9741973606460508,0.016141106539403743
50000US3704,North Carolina,4,48.3,0.47,48.62,0.06,49.23,0.01,0.9934183463595229,0.021785516549594635,0.9811090798293723,0.019492630940313078,51.7,0.42,51.38,0.06,50.77,0.01,1.0062281043207473,0.01869888444293058,1.0183179042741777,0.016946353978021664
50000US3705,North Carolina,5,48.75,0.25,48.62,0.06,49.23,0.01,1.0026737967914439,0.012758572610153522,0.9902498476538697,0.010558704416022364,51.25,0.23,51.38,0.06,50.77,0.01,0.9974698326196964,0.011282545162303067,1.0094544022060272,0.00945812697800832
50000US3706,North Carolina,6,48.25,0.49,48.62,0.06,49.23,0.01,0.9923899629781984,0.022605686329984744,0.9800934389599838,0.020304731058781826,51.75,0.41,51.38,0.06,50.77,0.01,1.007201245620864,0.018311900204734964,1.0193027378373054,0.01655280849636141
50000US3707,North Carolina,7,48.62,0.46,48.62,0.06,49.23,0.01,1.0,0.021390406907091875,0.9876091813934593,0.019089015283425506,51.38,0.44,51.38,0.06,50.77,0.01,1.0,0.01946285254355012,1.0120149694701595,0.017731737922297118
50000US3708,North Carolina,8,48.86,0.36,48.62,0.06,49.23,0.01,1.0049362402303579,0.01728905036962634,0.9924842575665245,0.015028432168968323,51.14,0.4,51.38,0.06,50.77,0.01,0.9953289217594394,0.01789491483922426,1.007287768367146,0.016154141957565992
50000US3709,North Carolina,9,48.61,0.43,48.62,0.06,49.23,0.01,0.9997943233237351,0.020155837334629268,0.9874060532195816,0.01787016366775805,51.39,0.47,51.38,0.06,50.77,0.01,1.0001946282600234,0.020631078258698202,1.012211936182785,0.018913615835674278
50000US3710,North Carolina,10,48.79,0.38,48.62,0.06,49.23,0.01,1.0034965034965035,0.018108204878986463,0.9910623603493806,0.015840367243210165,51.21,0.2,51.38,0.06,50.77,0.01,0.9966913195796029,0.010112955759549753,1.0086665353555249,0.00827601628930683
50000US3711,North Carolina,11,48.77,0.39,48.62,0.06,49.23,0.01,1.0030851501439737,0.018518543586939013,0.9906561040016252,0.016246458563501265,51.23,0.33,51.38,0.06,50.77,0.01,0.9970805760996495,0.015174206545942936,1.0090604687807758,0.013397306199800063
50000US3712,North Carolina,12,48.04,0.32,48.62,0.06,49.23,0.01,0.9880707527766351,0.015602008341466782,0.9758277473085517,0.013396639897593359,51.96,0.21,51.38,0.06,50.77,0.01,1.0112884390813546,0.010536305000551534,1.0234390388024424,0.008675769112949105
50000US3713,North Carolina,13,47.87,0.42,48.62,0.06,49.23,0.01,0.9845742492801316,0.01970691832753726,0.9723745683526305,0.017457800666844697,52.13,0.43,51.38,0.06,50.77,0.01,1.0145971195017516,0.019107687682809897,1.026787472917077,0.017343623864871132
50000US3800,North Dakota,0,51.48,0.3,51.48,0.3,49.23,0.01,1.0,0.023310814941199968,1.0457038391224862,0.012612514775584414,48.52,0.3,48.52,0.3,50.77,0.01,1.0,0.024733014785605575,0.9556824896592476,0.012194478507233571
50000US3101,Nebraska,1,50.28,0.32,49.82,0.14,49.23,0.01,1.009233239662786,0.018518518518518517,1.0213284582571605,0.013415124851006327,49.72,0.29,50.18,0.14,50.77,0.01,0.9908330011956955,0.017087284067817288,0.9793184951743155,0.011809856079672476
50000US3102,Nebraska,2,49.48,0.16,49.82,0.14,49.23,0.01,0.9931754315535929,0.012005095219492825,1.0050782043469428,0.0069084212496422675,50.52,0.19,50.18,0.14,50.77,0.01,1.0067756078118772,0.013190560429240073,0.9950758321843608,0.007876729016313205
50000US3103,Nebraska,3,49.7,0.32,49.82,0.14,49.23,0.01,0.9975913287836211,0.01845308775200515,1.0095470241722528,0.013410338568426184,50.3,0.45,50.18,0.14,50.77,0.01,1.0023913909924271,0.023528871656252105,0.9907425645065983,0.018117291451155516
50000US3301,New Hampshire,1,50.34,0.21,49.8,0.15,49.23,0.01,1.0108433734939761,0.014523284613919059,1.0225472273004268,0.008946799973989032,49.66,0.52,50.2,0.15,50.77,0.01,0.9892430278884461,0.026629180154502895,0.978136694898562,0.0208698596613088
50000US3302,New Hampshire,2,49.25,0.32,49.8,0.15,49.23,0.01,0.9889558232931728,0.01880914146775174,1.0004062563477556,0.0134066250733209,50.75,0.48,50.2,0.15,50.77,0.01,1.0109561752988048,0.02516530143143847,0.9996060665747488,0.01930258340262279
50000US3401,New Jersey,1,48.29,0.3,48.86,0.02,49.23,0.01,0.988334015554646,0.013089100855058301,0.9809059516554947,0.01258619022139363,51.71,0.26,51.14,0.02,50.77,0.01,1.0111458740711772,0.01095905202739327,1.0185148709868033,0.01064349652125037
50000US3402,New Jersey,2,49.29,0.35,48.86,0.02,49.23,0.01,1.0088006549324602,0.01515252047166941,1.0012187690432663,0.014625724255328702,50.71,0.27,51.14,0.02,50.77,0.01,0.9915917090340243,0.011334840770799761,0.9988181997242466,0.011029670784306972
50000US3403,New Jersey,3,48.92,0.45,48.86,0.02,49.23,0.01,1.0012279983626688,0.019239649558798498,0.9937030266097909,0.018685234582311024,51.08,0.34,51.14,0.02,50.77,0.01,0.9988267500977708,0.014078083303049991,1.0061059680913924,0.013790075763712563
50000US3404,New Jersey,4,48.2,0.63,48.86,0.02,49.23,0.01,0.9864920180106427,0.026595577127492023,0.9790777980905953,0.02599190755146657,51.8,0.45,51.14,0.02,50.77,0.01,1.0129057489245208,0.01839101239353417,1.0202875714004331,0.01812893021737181
50000US3405,New Jersey,5,48.66,0.51,48.86,0.02,49.23,0.01,0.9959066721244371,0.021691290308311587,0.9884216940889702,0.021120627194469305,51.34,0.53,51.14,0.02,50.77,0.01,1.0039108330074307,0.021512643754106605,1.0112271026196573,0.021276828520005182
50000US3406,New Jersey,6,49.78,0.53,48.86,0.02,49.23,0.01,1.018829308227589,0.022528721996807104,1.0111720495632746,0.02194238240021179,50.22,0.49,51.14,0.02,50.77,0.01,0.9820101681658193,0.019931180340666182,0.9891668308055938,0.019692404479093827
50000US3407,New Jersey,7,49.37,0.38,48.86,0.02,49.23,0.01,1.010437986082685,0.016381859466965853,1.002843794434288,0.01584515352579031,50.63,0.37,51.14,0.02,50.77,0.01,0.990027375831052,0.015244450807005178,0.9972424660232421,0.014968384455450063
50000US3408,New Jersey,8,49.86,0.76,48.86,0.02,49.23,0.01,1.0204666393778141,0.03194471811493088,1.0127970749542963,0.0312869389610334,50.14,0.46,51.14,0.02,50.77,0.01,0.9804458349628471,0.018756706689620827,0.9875910971045893,0.01850998342329324
50000US3409,New Jersey,9,48.41,0.59,48.86,0.02,49.23,0.01,0.9907900122799835,0.02496176432346645,0.9833434897420272,0.024368615057777036,51.59,0.53,51.14,0.02,50.77,0.01,1.008799374266719,0.02151646740839442,1.0161512704352964,0.02127876831437456
50000US3410,New Jersey,10,47.97,0.57,48.86,0.02,49.23,0.01,0.9817846909537454,0.024135726263385834,0.9744058500914077,0.023552471355749203,52.03,0.49,51.14,0.02,50.77,0.01,1.017403206883066,0.019958863597709965,1.0248178057908213,0.019706448590328156
50000US3411,New Jersey,11,48.87,0.48,48.86,0.02,49.23,0.01,1.000204666393778,0.02046681036042738,0.9926873857404022,0.019903591065297772,51.13,0.6,51.14,0.02,50.77,0.01,0.9998044583496285,0.0242470154084091,1.0070908016545204,0.0240327331764738
50000US3412,New Jersey,12,48.67,0.76,48.86,0.02,49.23,0.01,0.9961113385182153,0.031924779265204796,0.988624822262848,0.031277118829532755,51.33,0.42,51.14,0.02,50.77,0.01,1.003715291357059,0.017210573841799817,1.0110301359070317,0.01694348308235498
50000US3501,New Mexico,1,48.74,0.38,49.51,0.15,49.23,0.01,0.9844475863461928,0.021315773842354918,0.990046719479992,0.015839954632642914,51.26,0.09,50.49,0.15,50.77,0.01,1.0152505446623092,0.009597532984237989,1.0096513689186526,0.003943136402305283
50000US3502,New Mexico,2,50.42,0.36,49.51,0.15,49.23,0.01,1.0183801252272269,0.020713460934679972,1.0241722526914483,0.015041305618666638,49.58,0.41,50.49,0.15,50.77,0.01,0.9819766290354525,0.02207571452511547,0.9765609611975575,0.016535971081235175
50000US3503,New Mexico,3,49.37,0.48,49.51,0.15,49.23,0.01,0.9971722884265805,0.025432503421972816,1.002843794434288,0.01990771717097031,50.63,0.26,50.49,0.15,50.77,0.01,1.0027728263022382,0.016257458759111033,0.9972424660232421,0.010635116609574639
50000US3201,Nevada,1,51.0,0.87,50.11,0.07,49.23,0.01,1.0177609259628817,0.03756715631878714,1.035953686776356,0.03576516649166477,49.0,0.56,49.89,0.07,50.77,0.01,0.9821607536580477,0.025205551836089506,0.9651368918652747,0.022440472366310152
50000US3202,Nevada,2,50.53,0.28,50.11,0.07,49.23,0.01,1.0083815605667532,0.013992711769205602,1.0264066626041033,0.011792162445770596,49.47,0.28,49.89,0.07,50.77,0.01,0.9915814792543596,0.014007271654336718,0.9743943273586763,0.011413982844768966
50000US3203,Nevada,3,49.4,0.68,50.11,0.07,49.23,0.01,0.9858311714228697,0.029894617586122416,1.0034531789559211,0.02803309202767066,50.6,0.39,49.89,0.07,50.77,0.01,1.014231308879535,0.018480541157132855,0.9966515658853653,0.015756018561193998
50000US3204,Nevada,4,49.55,0.9,50.11,0.07,49.23,0.01,0.9888245859109958,0.03868368039725255,1.0065001015640869,0.03697196987876842,50.45,0.46,49.89,0.07,50.77,0.01,1.0112246943275205,0.021278283164468146,0.9936970651959819,0.018512388768311273
50000US3601,New York,1,49.15,0.5,48.53,0.02,49.23,0.01,1.012775602719967,0.02144057697978545,0.9983749746089783,0.02071841441351039,50.85,0.6,51.47,0.02,50.77,0.01,0.9879541480474063,0.02408234608661876,1.0015757337010045,0.024030560606780094
50000US3602,New York,2,49.53,0.57,48.53,0.02,49.23,0.01,1.0206058108386564,0.024331844899742498,1.0060938452163315,0.02356534480544752,50.47,0.68,51.47,0.02,50.77,0.01,0.9805712065280746,0.027185215844793095,0.994090998621233,0.02717907964361167
50000US3603,New York,3,48.17,0.47,48.53,0.02,49.23,0.01,0.9925819080980837,0.020187583818597497,0.9784684135689621,0.01949155815283822,51.83,0.7,51.47,0.02,50.77,0.01,1.0069943656498932,0.027982902508171925,1.02087847153831,0.027977499006049365
50000US3604,New York,4,48.15,0.56,48.53,0.02,49.23,0.01,0.9921697918813105,0.023896290719889367,0.9780621572212066,0.02314770038927332,51.85,0.42,51.47,0.02,50.77,0.01,1.0073829415193316,0.017103078503548575,1.021272404963561,0.016947517854643292
50000US3605,New York,5,48.15,0.56,48.53,0.02,49.23,0.01,0.9921697918813105,0.023896290719889367,0.9780621572212066,0.02314770038927332,51.85,0.62,51.47,0.02,50.77,0.01,1.0073829415193316,0.024874597065749696,1.021272404963561,0.024826186665325885
50000US3606,New York,6,47.65,0.91,48.53,0.02,49.23,0.01,0.9818668864619823,0.03831186876648109,0.9679057485273208,0.03736254704173078,52.35,0.25,51.47,0.02,50.77,0.01,1.0170973382552944,0.010504837287133037,1.0311207405948395,0.01025452895430186
50000US3607,New York,7,48.8,0.48,48.53,0.02,49.23,0.01,1.0055635689264373,0.02061040001307766,0.9912654885232581,0.019903013410503614,51.2,0.97,51.47,0.02,50.77,0.01,0.9947542257625802,0.03846494011970962,1.0084695686428993,0.03860881361866002
50000US3608,New York,8,46.29,0.62,48.53,0.02,49.23,0.01,0.9538429837214094,0.026337398236765598,0.9402803168799513,0.02556988946327948,53.71,0.83,51.47,0.02,50.77,0.01,1.0435204973771128,0.033062775924675,1.0579082135119164,0.0331132209866508
50000US3609,New York,9,46.31,0.76,48.53,0.02,49.23,0.01,0.9542550999381826,0.0321073659311117,0.9406865732277068,0.031257643610758376,53.69,0.49,51.47,0.02,50.77,0.01,1.0431319215076744,0.019850892386474882,1.0575142800866653,0.019719328824940853
50000US3610,New York,10,48.97,0.9,48.53,0.02,49.23,0.01,1.009066556769009,0.03792217133397065,0.9947186674791794,0.03696718359618827,51.03,0.73,51.47,0.02,50.77,0.01,0.9914513308723528,0.029136550994173435,1.0051211345282647,0.029153091985669732
50000US3611,New York,11,48.63,0.32,48.53,0.02,49.23,0.01,1.0020605810838656,0.014013652148123237,0.9878123095673371,0.013401508702286954,51.37,0.46,51.47,0.02,50.77,0.01,0.9980571206528074,0.018650134636991608,1.0118180027575339,0.0185195272115906
50000US3612,New York,12,46.57,1.06,48.53,0.02,49.23,0.01,0.9596126107562333,0.044475270369047026,0.9459679057485274,0.0434474801212481,53.43,0.76,51.47,0.02,50.77,0.01,1.0380804352049737,0.030338516673489583,1.0523931455584006,0.03035351433321819
50000US3613,New York,13,48.03,0.73,48.53,0.02,49.23,0.01,0.9896970945806718,0.030900229517266443,0.975624619134674,0.03005306832071791,51.97,0.66,51.47,0.02,50.77,0.01,1.0097143967359627,0.02643071267293922,1.023636005515068,0.026402851528759704
50000US3614,New York,14,50.3,0.55,48.53,0.02,49.23,0.01,1.036472285184422,0.02352068999119168,1.0217347146049156,0.022759186279147227,49.7,1.02,51.47,0.02,50.77,0.01,0.9656110355546921,0.040385171075893664,0.9789245617490644,0.04056684205511437
50000US3615,New York,15,47.08,0.79,48.53,0.02,49.23,0.01,0.970121574283948,0.033356792456395216,0.9563274426162909,0.032482766907048086,52.92,0.26,51.47,0.02,50.77,0.01,1.0281717505342918,0.010902019715302264,1.0423478432144968,0.01065288512599818
50000US3616,New York,16,46.55,0.66,48.53,0.02,49.23,0.01,0.95920049453946,0.027990279218762366,0.9455616494007719,0.027197060496301197,53.45,0.71,51.47,0.02,50.77,0.01,1.0384690110744124,0.02839593901539752,1.0527870789836518,0.028384002314097094
50000US3617,New York,17,49.07,0.65,48.53,0.02,49.23,0.01,1.0111271378528746,0.027620962562848683,0.9967499492179566,0.02681159970437278,50.93,0.4,51.47,0.02,50.77,0.01,0.9895084515251603,0.016312035454250508,1.003151467402009,0.01615251253029571
50000US3618,New York,18,49.62,0.35,48.53,0.02,49.23,0.01,1.0224603338141356,0.01526681514911616,1.007921998781231,0.014628447485072579,50.38,0.25,51.47,0.02,50.77,0.01,0.9788226151156014,0.010475092014998714,0.9923182982076029,0.010239243374671128
50000US3619,New York,19,50.17,0.37,48.53,0.02,49.23,0.01,1.0337935297753966,0.01610038891192341,1.0190940483445055,0.015445498930348368,49.83,0.42,51.47,0.02,50.77,0.01,0.9681367787060423,0.017072578275268712,0.9814851290131966,0.016931844316138686
50000US3620,New York,20,48.88,0.44,48.53,0.02,49.23,0.01,1.0072120337935297,0.018963293584449974,0.9928905139142801,0.01827864812933922,51.12,0.2,51.47,0.02,50.77,0.01,0.9931999222848261,0.008543385725402444,1.0068938349418948,0.008275317963333854
50000US3621,New York,21,50.75,0.3,48.53,0.02,49.23,0.01,1.0457449000618173,0.013225425613243766,1.030875482429413,0.01260649066130251,49.25,0.31,51.47,0.02,50.77,0.01,0.9568680784923257,0.012789485574769818,0.9700610596809138,0.012594076147326298
50000US3622,New York,22,49.52,0.17,48.53,0.02,49.23,0.01,1.02039975273027,0.007847023589262812,1.0058907170424538,0.007315007702614071,50.48,0.26,51.47,0.02,50.77,0.01,0.9807654944627938,0.010865177855399854,0.9942879653338584,0.01063395273295301
50000US3623,New York,23,49.67,0.29,48.53,0.02,49.23,0.01,1.0234906243560684,0.012794966627539818,1.0089376396506196,0.012191321908531831,50.33,0.3,51.47,0.02,50.77,0.01,0.9778511754420051,0.012417216699403452,0.991333464644475,0.012208522618467898
50000US3624,New York,24,48.8,0.24,48.53,0.02,49.23,0.01,1.0055635689264373,0.010719609130672833,0.9912654885232581,0.010152860662071616,51.2,0.22,51.47,0.02,50.77,0.01,0.9947542257625802,0.009321745511455422,1.0084695686428993,0.009063805578600315
50000US3625,New York,25,48.27,0.16,48.53,0.02,49.23,0.01,0.9946424891819493,0.007413677326874324,0.9804996953077393,0.006898436073914728,51.73,0.09,51.47,0.02,50.77,0.01,1.0050514863027005,0.00427826098116743,1.0189088044120542,0.003946783215719721
50000US3626,New York,26,47.52,0.46,48.53,0.02,49.23,0.01,0.979188131052957,0.019764427944507387,0.9652650822669105,0.019079937850945923,52.48,0.42,51.47,0.02,50.77,0.01,1.0196230814066447,0.017112590950982397,1.0336813078589717,0.016952406136454136
50000US3627,New York,27,50.29,0.5,48.53,0.02,49.23,0.01,1.0362662270760354,0.02145993871755237,1.0215315864310381,0.020727821934443776,49.71,0.47,51.47,0.02,50.77,0.01,0.9658053234894114,0.019013646021069693,0.97912152846169,0.01890058041751203
50000US3901,Ohio,1,49.22,0.34,49.0,0.05,49.23,0.01,1.0044897959183674,0.015927546780036217,0.9997968718261223,0.014218890236016548,50.78,0.54,51.0,0.05,50.77,0.01,0.995686274509804,0.023128818847384516,1.0001969667126256,0.021666416821151894
50000US3902,Ohio,2,48.41,0.35,49.0,0.05,49.23,0.01,0.9879591836734694,0.016301974491851823,0.9833434897420272,0.01461846230934504,51.59,0.62,51.0,0.05,50.77,0.01,1.0115686274509805,0.0262972186632244,1.0161512704352964,0.024824169279181726
50000US3903,Ohio,3,48.72,0.45,49.0,0.05,49.23,0.01,0.9942857142857142,0.020396522695254785,0.9896404631322365,0.01868358414004201,51.28,0.48,51.0,0.05,50.77,0.01,1.0054901960784315,0.020795098803439833,1.0100453023439038,0.01930669576668588
50000US3904,Ohio,4,50.38,0.31,49.0,0.05,49.23,0.01,1.0281632653061226,0.014751368962275054,1.0233597399959375,0.013009693707622833,49.62,0.36,51.0,0.05,50.77,0.01,0.9729411764705882,0.016025390258929507,0.9773488280480598,0.01456661424566363
50000US3905,Ohio,5,49.33,0.27,49.0,0.05,49.23,0.01,1.006734693877551,0.01307498237711618,1.002031281738777,0.011376003427638507,50.67,0.45,51.0,0.05,50.77,0.01,0.9935294117647059,0.019595174543612596,0.9980303328737443,0.018120162346822198
50000US3906,Ohio,6,50.13,0.4,49.0,0.05,49.23,0.01,1.0230612244897959,0.018414429835932774,1.0182815356489947,0.016663937935448566,49.87,0.29,51.0,0.05,50.77,0.01,0.9778431372549019,0.01328990127825959,0.9822729958636989,0.011811019956294105
50000US3907,Ohio,7,49.08,0.27,49.0,0.05,49.23,0.01,1.0016326530612245,0.013064570038077926,0.9969530773918343,0.011373940374802239,50.92,0.43,51.0,0.05,50.77,0.01,0.9984313725490196,0.01882047176131465,1.0029545006893834,0.017334235260123322
50000US3908,Ohio,8,49.08,0.25,49.0,0.05,49.23,0.01,1.0016326530612245,0.012248242657478819,0.9969530773918343,0.010561427645766237,50.92,0.21,51.0,0.05,50.77,0.01,0.9984313725490196,0.010193012488477978,1.0029545006893834,0.008667699568372475
50000US3909,Ohio,9,48.75,0.53,49.0,0.05,49.23,0.01,0.9948979591836735,0.023663081698335798,0.9902498476538697,0.021933882622526362,51.25,0.55,51.0,0.05,50.77,0.01,1.0049019607843137,0.023539046077514492,1.0094544022060272,0.022063997075100462
50000US3910,Ohio,10,48.39,0.12,49.0,0.05,49.23,0.01,0.9875510204081632,0.006913376627839055,0.9829372333942719,0.005274400881204137,51.61,0.17,51.0,0.05,50.77,0.01,1.0119607843137255,0.008650911813640728,1.0165452038605476,0.007097319638695453
50000US3911,Ohio,11,46.87,0.52,49.0,0.05,49.23,0.01,0.9565306122448979,0.023176617218468573,0.9520617509648588,0.02151211210067962,53.13,0.46,51.0,0.05,50.77,0.01,1.041764705882353,0.020081910882267285,1.0464841441796335,0.01853318336395105
50000US3912,Ohio,12,49.42,0.53,49.0,0.05,49.23,0.01,1.0085714285714287,0.02369098676695832,1.0038594353036767,0.021939411604127563,50.58,0.4,51.0,0.05,50.77,0.01,0.9917647058823529,0.017630928134302323,0.9962576324601141,0.016149796818178578
50000US3913,Ohio,13,48.4,0.5,49.0,0.05,49.23,0.01,0.9877551020408163,0.022424013352783583,0.9831403615681495,0.020712225255001583,51.6,0.34,51.0,0.05,50.77,0.01,1.011764705882353,0.015317200420223397,1.016348237147922,0.013794110536000876
50000US3914,Ohio,14,48.6,0.44,49.0,0.05,49.23,0.01,0.9918367346938776,0.01998336108221687,0.987202925045704,0.0182763375101626,51.4,0.31,51.0,0.05,50.77,0.01,1.007843137254902,0.01413303934355954,1.0124089028954106,0.012610758378902983
