geoid,state,district,foreign_born,foreign_born_moe,state_foreign_born,state_foreign_born_moe,country_foreign_born,country_foreign_born_moe,ratio_state_foreign_born,ratio_state_foreign_born_moe,ratio_country_foreign_born,ratio_country_foreign_born_moe,europe,europe_moe,state_europe,state_europe_moe,country_europe,country_europe_moe,ratio_state_europe,ratio_state_europe_moe,ratio_country_europe,ratio_country_europe_moe,asia,asia_moe,state_asia,state_asia_moe,country_asia,country_asia_moe,ratio_state_asia,ratio_state_asia_moe,ratio_country_asia,ratio_country_asia_moe,africa,africa_moe,state_africa,state_africa_moe,country_africa,country_africa_moe,ratio_state_africa,ratio_state_africa_moe,ratio_country_africa,ratio_country_africa_moe,oceania,oceania_moe,state_oceania,state_oceania_moe,country_oceania,country_oceania_moe,ratio_state_oceania,ratio_state_oceania_moe,ratio_country_oceania,ratio_country_oceania_moe,latin_america,latin_america_moe,state_latin_america,state_latin_america_moe,country_latin_america,country_latin_america_moe,ratio_state_latin_america,ratio_state_latin_america_moe,ratio_country_latin_america,ratio_country_latin_america_moe,north_america,north_america_moe,state_north_america,state_north_america_moe,country_north_america,country_north_america_moe,ratio_state_north_america,ratio_state_north_america_moe,ratio_country_north_america,ratio_country_north_america_moe
50000US5101,Virginia,1,9.01,0.94,12.26,0.21,13.54,0.04,0.734910277324633,0.17857297347659276,0.6654357459379616,0.14278077783232423,14.03,1.06,10.19,0.27,11.33,0.03,1.3768400392541709,0.28120759575649174,1.2383053839364517,0.19367287797581953,29.25,1.12,42.33,0.15,30.07,0.03,0.6909992912827781,0.05781550953272632,0.9727302959760559,0.07643385784623824,8.45,1.14,10.03,0.3,4.56,0.04,0.8424725822532403,0.27796388252418397,1.8530701754385965,0.5325509811465948,0.18,0.15,0.3,0.06,0.26,0.01,0.6,1.2916666666666667,0.6923076923076923,1.208888888888889,47.93,1.97,37.09,0.34,53.45,0.09,1.2922620652466972,0.12993106406334906,0.8967259120673526,0.07673381277235869,0.04,0.03,0.11,0.03,0.09,0.0,0.36363636363636365,0.8035714285714285,0.4444444444444445,0.6666666666666666
50000US3620,New York,20,8.95,0.6,22.97,0.18,13.54,0.04,0.3896386591205921,0.05835229539688603,0.6610044313146233,0.09253259150166367,22.08,1.43,16.57,0.12,11.33,0.03,1.332528666264333,0.19191150626205378,1.9488084730803177,0.26274928331048236,42.5,1.34,28.31,0.12,30.07,0.03,1.501236312257153,0.10739496085616711,1.4133688061190555,0.09194562289040968,6.11,0.81,4.19,0.1,4.56,0.04,1.458233890214797,0.4565003049110628,1.3399122807017545,0.3787995382839554,0.42,0.17,0.31,0.03,0.26,0.01,1.3548387096774193,1.371848739495798,1.6153846153846152,1.434074074074074,28.97,1.93,50.62,0.23,53.45,0.09,0.572303437376531,0.08145682945395628,0.54200187090739,0.07404249873569005,0.74,0.48,0.21,0.02,0.09,0.0,3.5238095238095237,5.290617848970252,8.222222222222223,10.666666666666666
50000US2509,Massachusetts,9,8.92,0.72,16.5,0.26,13.54,0.04,0.5406060606060606,0.10433591591520981,0.6587887740029542,0.11024491354388262,47.48,1.05,21.9,0.38,11.33,0.03,2.168036529680365,0.17117974678475373,4.190644307149161,0.20754237816278204,13.0,1.05,29.97,0.2,30.07,0.03,0.4337671004337671,0.07586279919332939,0.43232457598935814,0.07069975359542759,8.42,1.29,9.08,0.3,4.56,0.04,0.9273127753303965,0.3457946194831246,1.8464912280701755,0.5982300884955752,0.41,0.24,0.28,0.05,0.26,0.01,1.464285714285714,2.310935441370224,1.5769230769230769,1.9703703703703703,30.79,1.97,38.69,0.41,53.45,0.09,0.7958128715430344,0.11871497406377027,0.5760523854069223,0.07565389886304513,0.1,0.09,0.07,0.02,0.09,0.0,1.4285714285714286,3.6888888888888887,1.1111111111111112,2.0
50000US5102,Virginia,2,8.9,0.53,12.26,0.21,13.54,0.04,0.7259380097879282,0.11136170793306423,0.6573116691285082,0.08217094856270114,16.93,1.2,10.19,0.27,11.33,0.03,1.661432777232581,0.32379687596373286,1.494263018534863,0.21974168016951265,47.35,0.77,42.33,0.15,30.07,0.03,1.1185920151193007,0.044309028028920984,1.5746591286997007,0.054355875444036965,6.01,1.02,10.03,0.3,4.56,0.04,0.5992023928215354,0.23944865681234578,1.317982456140351,0.4705271258176222,0.29,0.16,0.3,0.06,0.26,0.01,0.9666666666666667,1.513888888888889,1.1153846153846152,1.3185185185185186,29.26,1.44,37.09,0.34,53.45,0.09,0.7888918846050148,0.09212007538788958,0.5474275023386342,0.05572582591782181,0.05,0.06,0.11,0.03,0.09,0.0,0.4545454545454546,1.4464285714285714,0.5555555555555556,1.3333333333333333
50000US5303,Washington,3,8.79,0.69,14.0,0.28,13.54,0.04,0.6278571428571428,0.1237352083690619,0.6491875923190547,0.10575683194239895,28.3,1.72,15.89,0.4,11.33,0.03,1.7809943360604152,0.3063486571863033,2.497793468667255,0.31684843574722676,30.13,1.36,41.77,0.24,30.07,0.03,0.7213310988747904,0.07341010674020548,1.0019953441968739,0.09245502121202738,1.75,0.41,5.57,0.25,4.56,0.04,0.3141831238779174,0.17577448776580626,0.38377192982456143,0.1865717583686033,0.12,0.12,0.2,0.05,0.26,0.01,0.6,1.5999999999999996,0.4615384615384615,0.9599999999999999,37.42,0.89,35.01,0.41,53.45,0.09,1.068837475007141,0.07588720653561068,0.7000935453695042,0.035659910985859335,0.05,0.05,0.03,0.01,0.09,0.0,1.6666666666666667,5.000000000000001,0.5555555555555556,1.1111111111111112
50000US4811,Texas,11,8.65,0.72,16.98,0.15,13.54,0.04,0.5094228504122497,0.09381337845332899,0.6388478581979321,0.11012709321987672,2.96,0.5,4.23,0.08,11.33,0.03,0.6997635933806146,0.2629692785061359,0.2612533097969991,0.08964539449083885,8.57,0.67,20.39,0.11,30.07,0.03,0.42030407062285435,0.07025544811661134,0.28500166278683076,0.04513140839898961,2.57,0.91,4.29,0.11,4.56,0.04,0.599067599067599,0.45526315789473687,0.5635964912280702,0.40904193920738746,0.2,0.18,0.31,0.04,0.26,0.01,0.6451612903225807,1.35026455026455,0.7692307692307693,1.4459259259259258,85.72,1.24,70.81,0.21,53.45,0.09,1.2105634797345006,0.04220396760119441,1.6037418147801683,0.05179946448143131,0.02,0.03,0.04,0.01,0.09,0.0,0.5,1.8666666666666667,0.22222222222222224,0.6666666666666666
50000US3102,Nebraska,2,8.59,0.45,7.03,0.28,13.54,0.04,1.2219061166429588,0.2257161676039925,0.6344165435745939,0.07021873124965909,6.83,0.68,6.97,0.52,11.33,0.03,0.9799139167862267,0.34324629221390796,0.6028243601059136,0.12322853047488473,31.25,0.75,27.89,0.62,30.07,0.03,1.120473287916816,0.10365060825034918,1.0392417692051878,0.051957301670861884,10.01,1.22,8.08,0.61,4.56,0.04,1.2388613861386137,0.4918392403522798,2.1951754385964914,0.5736437091188918,0.93,0.42,0.77,0.22,0.26,0.01,1.2077922077922079,1.9393939393939394,3.576923076923077,3.511111111111111,51.64,1.46,56.58,0.81,53.45,0.09,0.9126899964651821,0.07775644142204921,0.9661365762394761,0.057884253614694334,0.22,0.23,0.13,0.1,0.09,0.0,1.6923076923076923,15.043478260869566,2.4444444444444446,5.111111111111112
50000US2608,Michigan,8,8.38,0.6,6.67,0.12,13.54,0.04,1.2563718140929536,0.2251897154549236,0.61890694239291,0.09228385970654011,19.41,1.45,20.85,0.39,11.33,0.03,0.9309352517985611,0.173975954183718,1.7131509267431597,0.2650317836220865,51.59,0.87,49.53,0.52,30.07,0.03,1.041590954976782,0.05700718379763472,1.7156634519454608,0.0612883818253403,5.23,0.85,4.26,0.23,4.56,0.04,1.227699530516432,0.5331837499378272,1.1469298245614037,0.3929588303193536,0.07,0.07,0.21,0.05,0.26,0.01,0.33333333333333337,0.8750000000000002,0.2692307692307693,0.5599999999999999,23.19,1.72,24.99,0.45,53.45,0.09,0.9279711884753903,0.1711308837323738,0.43386342376052384,0.06582049375013652,0.08,0.07,0.06,0.02,0.09,0.0,1.3333333333333335,3.6250000000000004,0.888888888888889,1.5555555555555556
50000US0804,Colorado,4,8.35,0.67,9.83,0.26,13.54,0.04,0.849440488301119,0.181379082510281,0.6166912850812408,0.10261059291987128,10.96,1.0,13.96,0.4,11.33,0.03,0.7851002865329513,0.18841258494178353,0.9673433362753752,0.181646516265736,17.27,0.96,22.96,0.25,30.07,0.03,0.752177700348432,0.10001572759278093,0.574326571333555,0.06499705818598457,3.42,0.74,6.05,0.39,4.56,0.04,0.5652892561983471,0.3188332638324956,0.75,0.33774528664871106,0.14,0.1,0.32,0.09,0.26,0.01,0.43750000000000006,0.945917285259809,0.5384615384615385,0.8118518518518518,67.78,1.32,56.16,0.69,53.45,0.09,1.206908831908832,0.07667706949440925,1.2681010289990644,0.053662606500261265,0.03,0.03,0.08,0.04,0.09,0.0,0.375,1.4999999999999998,0.3333333333333333,0.6666666666666666
50000US2702,Minnesota,2,8.22,0.57,8.2,0.18,13.54,0.04,1.0024390243902441,0.18312214690005293,0.6070901033973413,0.08778268695794468,12.4,1.21,10.72,0.44,11.33,0.03,1.1567164179104477,0.3212417890464834,1.0944395410414829,0.2193895674934563,37.56,0.27,38.31,0.35,30.07,0.03,0.980422866092404,0.03201248680098363,1.2490854672430995,0.020450473565699772,16.07,1.57,21.74,0.51,4.56,0.04,0.7391904323827048,0.1792142770194817,3.524122807017544,0.750480954213159,0.39,0.18,0.53,0.12,0.26,0.01,0.7358490566037735,1.0671669793621013,1.5,1.5022222222222221,33.67,1.55,28.75,0.44,53.45,0.09,1.1711304347826088,0.14370652138530382,0.629934518241347,0.06011968800806918,0.14,0.1,0.19,0.05,0.09,0.0,0.736842105263158,1.547619047619048,1.5555555555555558,2.2222222222222223
50000US2902,Missouri,2,8.06,0.73,4.09,0.16,13.54,0.04,1.9706601466992666,0.5119353390211047,0.5952732644017726,0.1113467517591229,31.55,1.89,19.19,0.89,11.33,0.03,1.6440854611776967,0.35023077090544924,2.784642541924095,0.3483765424404836,49.38,0.71,38.47,0.45,30.07,0.03,1.2835976085261243,0.06695061775784153,1.6421682740272698,0.0504998871935979,4.73,1.16,8.61,0.71,4.56,0.04,0.5493612078977933,0.3625224099527353,1.0372807017543861,0.5270103886110042,0.08,0.11,0.51,0.13,0.26,0.01,0.1568627450980392,0.546875,0.3076923076923077,0.8711111111111111,13.76,1.43,32.47,0.71,53.45,0.09,0.423775793039729,0.10666515593898179,0.25743685687558465,0.054375058455083246,0.1,0.12,0.09,0.07,0.09,0.0,1.1111111111111112,11.125000000000004,1.1111111111111112,2.6666666666666665
50000US3713,North Carolina,13,8.06,0.59,7.78,0.14,13.54,0.04,1.0359897172236505,0.18901713469776296,0.5952732644017726,0.09066710303823707,8.98,0.86,10.71,0.26,11.33,0.03,0.838468720821662,0.20142624731215622,0.7925860547219771,0.15600772778262495,34.63,1.49,26.05,0.26,30.07,0.03,1.3293666026871402,0.14094573469986585,1.1516461589624212,0.10140012652012155,9.06,1.55,6.33,0.34,4.56,0.04,1.4312796208530807,0.6453484443087305,1.9868421052631582,0.714736437091189,1.1,0.48,0.53,0.12,0.26,0.01,2.0754716981132075,2.899812382739212,4.230769230769231,4.023703703703704,47.04,1.11,56.47,0.4,53.45,0.09,0.8330086771737205,0.051116553452849725,0.8800748362956033,0.04449803954951923,0.09,0.08,0.11,0.03,0.09,0.0,0.8181818181818181,2.0535714285714284,1.0,1.777777777777778
50000US4801,Texas,1,8.01,0.49,16.98,0.15,13.54,0.04,0.47173144876325085,0.06605459144863697,0.5915805022156573,0.07587410680194186,3.52,0.62,4.23,0.08,11.33,0.03,0.8321513002364065,0.32473653313951856,0.3106796116504854,0.11108999127508415,11.85,0.64,20.39,0.11,30.07,0.03,0.5811672388425698,0.06904844373887524,0.3940804788826072,0.043353712215385025,1.7,0.64,4.29,0.11,4.56,0.04,0.39627039627039623,0.31889952153110046,0.3728070175438597,0.28726433243555216,0.41,0.52,0.31,0.04,0.26,0.01,1.3225806451612903,3.7587301587301587,1.5769230769230769,4.127407407407407,82.57,0.87,70.81,0.21,53.45,0.09,1.1660782375370708,0.031489513786564526,1.5448082319925163,0.03775624328291588,0.0,0.0,0.04,0.01,0.09,0.0,0.0,0.0,0.0,0.0
50000US2001,Kansas,1,8.01,0.56,7.07,0.26,13.54,0.04,1.1329561527581329,0.24207238772930426,0.5915805022156573,0.08621393116238478,5.5,0.71,7.39,0.45,11.33,0.03,0.7442489851150204,0.28384329236017175,0.4854368932038835,0.127902592546429,18.22,1.05,30.68,0.56,30.07,0.03,0.5938722294654498,0.0901583593071164,0.6059195211173927,0.07104613560656665,3.21,0.73,5.35,0.45,4.56,0.04,0.6,0.37649542575650957,0.7039473684210527,0.33255098114659487,0.13,0.09,0.19,0.12,0.26,0.01,0.6842105263157895,3.013824884792627,0.5,0.7318518518518518,72.63,1.17,56.12,0.83,53.45,0.09,1.294191019244476,0.07999535055881425,1.3588400374181477,0.04835544498949628,0.39,0.32,0.2,0.1,0.09,0.0,1.95,6.866666666666666,4.333333333333334,7.111111111111112
50000US4001,Oklahoma,1,7.89,0.28,5.82,0.15,13.54,0.04,1.3556701030927834,0.16621023991208245,0.5827178729689808,0.04480226913216604,7.87,0.69,7.22,0.34,11.33,0.03,1.090027700831025,0.2944505967761782,0.6946160635481023,0.12547987037267855,27.07,0.92,27.44,0.53,30.07,0.03,0.9865160349854227,0.10520349681873675,0.900232790156302,0.0629868923384546,3.12,0.59,3.85,0.35,4.56,0.04,0.8103896103896104,0.4576190476190476,0.6842105263157896,0.2707964601769911,0.13,0.1,0.16,0.08,0.26,0.01,0.8125,2.7499999999999996,0.5,0.8088888888888889,61.39,0.77,60.54,0.68,53.45,0.09,1.014040303931285,0.04822370568896848,1.1485500467726848,0.03267996184948243,0.02,0.03,0.03,0.03,0.09,0.0,0.6666666666666667,,0.22222222222222224,0.6666666666666666
50000US1206,Florida,6,7.86,0.74,20.55,0.17,13.54,0.04,0.38248175182481753,0.07835299199381635,0.5805022156573117,0.11273659521082202,26.72,1.43,9.71,0.14,11.33,0.03,2.7518022657054577,0.37397111319743903,2.358340688437776,0.2649180481116789,18.38,0.99,10.64,0.09,30.07,0.03,1.7274436090225562,0.21532930217355775,0.6112404389757232,0.06706606031382299,2.78,0.63,1.7,0.07,4.56,0.04,1.6352941176470588,0.8773352743405777,0.6096491228070176,0.2870334744132359,0.08,0.12,0.08,0.02,0.26,0.01,1.0,3.7333333333333334,0.3076923076923077,0.9481481481481481,51.74,1.95,77.76,0.16,53.45,0.09,0.665380658436214,0.05289273693346599,0.9680074836295604,0.0762254985693556,0.14,0.14,0.15,0.02,0.09,0.0,0.9333333333333335,2.153846153846154,1.5555555555555558,3.111111111111111
50000US1203,Florida,3,7.79,0.74,20.55,0.17,13.54,0.04,0.37907542579075426,0.07829663043107597,0.5753323485967504,0.11270604920089457,15.34,1.48,9.71,0.14,11.33,0.03,1.579814624098867,0.3504691585909859,1.3539276257722859,0.2684251526860277,34.32,1.65,10.64,0.09,30.07,0.03,3.225563909774436,0.3647442834238062,1.1413368806119055,0.11202140224993475,3.51,1.03,1.7,0.07,4.56,0.04,2.064705882352941,1.3841461301168072,0.7697368421052632,0.4652943439784532,0.13,0.13,0.08,0.02,0.26,0.01,1.625,4.333333333333334,0.5,1.04,46.17,2.34,77.76,0.16,53.45,0.09,0.59375,0.06262886597938144,0.8637979420018709,0.09046767706919792,0.09,0.09,0.15,0.02,0.09,0.0,0.6,1.3846153846153846,1.0,2.0
50000US3626,New York,26,7.76,0.58,22.97,0.18,13.54,0.04,0.3378319547235525,0.055798790155585275,0.5731166912850812,0.08905907380134184,20.72,1.3,16.57,0.12,11.33,0.03,1.2504526252263126,0.17503082310904552,1.8287731685789936,0.2391655241181603,48.07,1.25,28.31,0.12,30.07,0.03,1.6979865771812082,0.10270466335854499,1.5986032590621881,0.08632919120021589,9.36,1.5,4.19,0.1,4.56,0.04,2.233890214797136,0.8230888915485491,2.0526315789473686,0.6939592150827242,0.76,0.49,0.31,0.03,0.26,0.01,2.4516129032258065,3.670168067226891,2.923076923076923,4.0,21.68,1.24,50.62,0.23,53.45,0.09,0.4282892137495061,0.05288558486675125,0.40561272217025257,0.04776459360906025,0.11,0.12,0.21,0.02,0.09,0.0,0.5238095238095238,1.2540045766590389,1.2222222222222223,2.6666666666666665
50000US0200,Alaska,0,7.73,0.6,7.73,0.6,13.54,0.04,1.0,0.3123605683507624,0.5709010339734122,0.0920002181857852,15.02,1.35,15.02,1.35,11.33,0.03,1.0,0.36244866003300596,1.325684024713151,0.2453274959491462,55.78,2.54,55.78,2.54,30.07,0.03,1.0,0.18252260385716157,1.8550049883604922,0.1726406872785345,3.61,0.86,3.61,0.86,4.56,0.04,1.0,1.0102420174903397,0.7916666666666667,0.39111196614082344,0.53,0.3,0.53,0.3,0.26,0.01,1.0,3.3315872184389725,2.0384615384615383,2.4681481481481478,22.66,1.39,22.66,1.39,53.45,0.09,1.0,0.2462930327528353,0.4239476145930776,0.05343907706214132,0.22,0.16,0.22,0.16,0.09,0.0,1.0,6.1754385964912295,2.4444444444444446,3.555555555555556
50000US4215,Pennsylvania,15,7.71,0.65,6.81,0.15,13.54,0.04,1.1321585903083702,0.24088743916330127,0.5694239290989661,0.09937707958326517,16.64,1.38,20.63,0.38,11.33,0.03,0.806592341250606,0.1635557435906476,1.4686672550750222,0.2513804063317961,33.38,1.29,39.26,0.22,30.07,0.03,0.8502292409577179,0.07524690858205857,1.1100764881942136,0.08801487274995465,5.41,0.94,7.84,0.33,4.56,0.04,0.6900510204081634,0.2984156579477058,1.18640350877193,0.43312812620238555,0.28,0.14,0.46,0.05,0.26,0.01,0.6086956521739131,0.7498804399808705,1.076923076923077,1.1614814814814813,44.33,2.2,31.9,0.56,53.45,0.09,1.389655172413793,0.18677899577743518,0.8293732460243217,0.0851131914431279,0.39,0.35,0.12,0.03,0.09,0.0,3.2500000000000004,7.955555555555556,4.333333333333334,7.777777777777779
50000US1309,Georgia,9,7.65,0.55,10.07,0.21,13.54,0.04,0.759682224428997,0.14098152342917578,0.5649926144756279,0.08457971963126604,6.43,0.69,9.05,0.25,11.33,0.03,0.7104972375690607,0.19188660801564025,0.5675198587819946,0.12480680543437618,11.36,0.8,28.93,0.19,30.07,0.03,0.3926719668164535,0.06046632560202499,0.3777851679414699,0.05396304373791755,1.58,0.57,9.05,0.33,4.56,0.04,0.174585635359116,0.13888372684415404,0.34649122807017546,0.25609849942285495,0.12,0.11,0.72,0.11,0.26,0.01,0.16666666666666666,0.3650009875567845,0.4615384615384615,0.882962962962963,80.25,1.4,52.64,0.47,53.45,0.09,1.5245060790273557,0.0804212233321629,1.5014031805425632,0.05744174513415686,0.13,0.18,0.09,0.03,0.09,0.0,1.4444444444444446,5.583333333333333,1.4444444444444446,4.0
50000US5502,Wisconsin,2,7.64,0.55,4.99,0.14,13.54,0.04,1.531062124248497,0.3065935170113141,0.5642540620384048,0.08457535591556212,14.63,1.29,17.22,0.5,11.33,0.03,0.8495934959349595,0.199331439618953,1.2912621359223302,0.2345537828742366,41.79,0.73,35.11,0.35,30.07,0.03,1.19025918541726,0.06532068743724594,1.3897572331227137,0.051326470575224166,5.37,1.16,4.01,0.36,4.56,0.04,1.3391521197007483,0.8256543682016239,1.1776315789473686,0.5294728741823779,0.14,0.12,0.25,0.1,0.26,0.01,0.56,1.6761904761904762,0.5384615384615385,0.9659259259259257,37.74,1.6,43.27,0.89,53.45,0.09,0.8721978275941761,0.10988036980801717,0.7060804490177737,0.06224703300198986,0.13,0.17,0.1,0.05,0.09,0.0,1.3,6.266666666666666,1.4444444444444446,3.777777777777778
50000US1602,Idaho,2,7.62,0.55,5.82,0.36,13.54,0.04,1.309278350515464,0.35232405135317757,0.5627769571639587,0.08456662848415426,12.13,1.2,13.71,1.05,11.33,0.03,0.8847556528081693,0.3124076856882313,1.0706090026478376,0.21749813037517138,19.39,1.66,18.61,1.04,30.07,0.03,1.0419129500268673,0.2957748069879696,0.644828732956435,0.11169581200702494,3.63,1.1,2.91,0.71,4.56,0.04,1.2474226804123711,1.4511049723756904,0.7960526315789475,0.49646017699115047,0.29,0.24,0.2,0.15,0.26,0.01,1.4499999999999997,10.457142857142852,1.1153846153846152,1.9348148148148145,64.14,0.87,63.8,1.14,53.45,0.09,1.0053291536050157,0.06322003536668334,1.2,0.036595052305748506,0.08,0.09,0.21,0.22,0.09,0.0,0.380952380952381,-16.976744186046492,0.888888888888889,2.0
50000US4819,Texas,19,7.59,0.55,16.98,0.15,13.54,0.04,0.44699646643109536,0.07268523287890755,0.5605612998522895,0.0845535373370425,4.56,0.58,4.23,0.08,11.33,0.03,1.078014184397163,0.315120342157493,0.40247131509267425,0.1045151439611118,14.57,0.63,20.39,0.11,30.07,0.03,0.7145659637076999,0.06950690335305719,0.4845360824742268,0.04286908706442351,3.97,0.87,4.29,0.11,4.56,0.04,0.9254079254079255,0.45334928229665067,0.8706140350877194,0.3968834166987303,0.14,0.11,0.31,0.04,0.26,0.01,0.4516129032258065,0.8402116402116402,0.5384615384615385,0.8888888888888888,76.72,1.71,70.81,0.21,53.45,0.09,1.0834627877418443,0.05472515821661376,1.4353601496725912,0.0688189944997617,0.02,0.03,0.04,0.01,0.09,0.0,0.5,1.8666666666666667,0.22222222222222224,0.6666666666666666
50000US4825,Texas,25,7.57,0.68,16.98,0.15,13.54,0.04,0.4458186101295642,0.08797774801689504,0.5590841949778435,0.10374734086074293,13.36,1.19,4.23,0.08,11.33,0.03,3.1583924349881793,0.6823582031140804,1.179170344218888,0.2163078025676181,24.13,1.2,20.39,0.11,30.07,0.03,1.1834232466895536,0.1304772213402607,0.8024609245094778,0.08141503466032,3.1,0.76,4.29,0.11,4.56,0.04,0.7226107226107227,0.39162679425837327,0.6798245614035089,0.34528664871104275,0.13,0.15,0.31,0.04,0.26,0.01,0.41935483870967744,1.0941798941798941,0.5,1.194074074074074,57.64,1.82,70.81,0.21,53.45,0.09,0.8140093207174128,0.05623385025803687,1.0783910196445277,0.07173285788932206,0.0,0.0,0.04,0.01,0.09,0.0,0.0,0.0,0.0,0.0
50000US4207,Pennsylvania,7,7.55,0.61,6.81,0.15,13.54,0.04,1.1086637298091042,0.22809878844361606,0.5576070901033974,0.09339878906889217,23.92,1.27,20.63,0.38,11.33,0.03,1.1594764905477462,0.16589254969708722,2.1112091791703445,0.23536551165399477,48.03,1.21,39.26,0.22,30.07,0.03,1.2233825776872136,0.07535357184380553,1.5972730295976056,0.0836660753546766,6.95,1.23,7.84,0.33,4.56,0.04,0.8864795918367347,0.3890919818047581,1.524122807017544,0.5662562524047711,0.13,0.14,0.46,0.05,0.26,0.01,0.2826086956521739,0.6781444285031087,0.5,1.117037037037037,20.64,1.6,31.9,0.56,53.45,0.09,0.6470219435736677,0.12306816381145161,0.38615528531337695,0.06116963931183456,0.13,0.12,0.12,0.03,0.09,0.0,1.0833333333333335,2.7111111111111112,1.4444444444444446,2.6666666666666665
50000US1701,Illinois,1,7.51,0.72,13.93,0.18,13.54,0.04,0.539124192390524,0.11732646092390954,0.5546528803545052,0.10962962962962963,17.81,1.42,20.76,0.27,11.33,0.03,0.8578998073217725,0.1591437735536419,1.5719329214474844,0.25898822136357974,23.29,1.68,29.1,0.15,30.07,0.03,0.8003436426116838,0.1237181701430406,0.7745261057532424,0.1132848339533999,9.4,1.63,3.48,0.14,4.56,0.04,2.7011494252873565,1.155986369801833,2.0614035087719302,0.751135051943055,1.07,0.43,0.29,0.04,0.26,0.01,3.6896551724137936,4.0606060606060606,4.115384615384616,3.6296296296296293,49.25,2.57,46.45,0.23,53.45,0.09,1.0602798708288481,0.12115967113803547,0.921421889616464,0.09926793233939624,0.03,0.05,0.06,0.02,0.09,0.0,0.5,2.25,0.3333333333333333,1.1111111111111112
50000US1702,Illinois,2,7.47,0.71,13.93,0.18,13.54,0.04,0.5362526920315865,0.11581624895303139,0.5516986706056131,0.10813505700103637,10.41,1.15,20.76,0.27,11.33,0.03,0.5014450867052023,0.12385430003432311,0.9187996469549867,0.20786800448709958,9.06,1.0,29.1,0.15,30.07,0.03,0.311340206185567,0.07194012665515256,0.3012969737279681,0.06711273119782703,13.13,2.21,3.48,0.14,4.56,0.04,3.7729885057471266,1.576239785622126,2.8793859649122813,1.0198922662562524,1.82,0.9,0.29,0.04,0.26,0.01,6.275862068965518,8.092121212121214,7.0,7.472592592592593,67.33,1.75,46.45,0.23,53.45,0.09,1.4495156081808396,0.0897067673438423,1.2596819457436856,0.06972410320801498,0.0,0.0,0.06,0.02,0.09,0.0,0.0,0.0,0.0,0.0
50000US2613,Michigan,13,7.46,0.72,6.67,0.12,13.54,0.04,1.118440779610195,0.25621873208242923,0.55096011816839,0.10960781105111003,10.79,1.17,20.85,0.39,11.33,0.03,0.5175059952038369,0.13163620900088915,0.9523389232127095,0.21157609373052474,43.32,2.2,49.53,0.52,30.07,0.03,0.8746214415505754,0.1072116212699767,1.4406385101429997,0.14919995930121965,6.78,1.12,4.26,0.23,4.56,0.04,1.591549295774648,0.6997187021614066,1.4868421052631582,0.5173528280107734,0.81,0.41,0.21,0.05,0.26,0.01,3.8571428571428577,6.086538461538463,3.1153846153846154,3.398518518518518,39.02,1.74,24.99,0.45,53.45,0.09,1.5614245698279314,0.1955528901600775,0.7300280636108513,0.06756623555984427,0.04,0.05,0.06,0.02,0.09,0.0,0.6666666666666667,2.375,0.4444444444444445,1.1111111111111112
50000US0802,Colorado,2,7.43,0.63,9.83,0.26,13.54,0.04,0.755849440488301,0.16828066730667463,0.5487444608567208,0.09630066001200022,23.44,1.43,13.96,0.4,11.33,0.03,1.679083094555874,0.30134099144624943,2.068843777581642,0.2633849557522124,32.81,1.35,22.96,0.25,30.07,0.03,1.429006968641115,0.14873294224937966,1.0911207183239109,0.09196774179278128,2.88,0.63,6.05,0.39,4.56,0.04,0.47603305785123967,0.2707624607686061,0.6315789473684211,0.287418237783763,0.0,0.0,0.32,0.09,0.26,0.01,0.0,0.0,0.0,0.0,39.1,2.11,56.16,0.69,53.45,0.09,0.6962250712250713,0.09226447251194281,0.7315247895229186,0.0814160299379634,0.11,0.09,0.08,0.04,0.09,0.0,1.375,4.833333333333332,1.2222222222222223,2.0
50000US4903,Utah,3,7.4,0.54,8.27,0.32,13.54,0.04,0.8948004836759372,0.20013911158945977,0.5465288035450517,0.08299350897289043,11.91,1.2,10.43,0.47,11.33,0.03,1.1418983700862897,0.3336962529015144,1.0511915269196823,0.21739530100959742,21.0,1.51,20.74,0.36,30.07,0.03,1.012536162005786,0.18081754717244397,0.6983704689058863,0.10182591539077465,2.31,0.71,2.96,0.44,4.56,0.04,0.7804054054054055,0.7278244631185807,0.5065789473684211,0.32031550596383224,0.19,0.15,0.28,0.14,0.26,0.01,0.6785714285714285,2.3333333333333335,0.7307692307692307,1.2118518518518517,61.35,1.36,62.26,0.64,53.45,0.09,0.9853838740764537,0.06395297296265279,1.147801683816651,0.05475421142622563,0.0,0.01,0.09,0.07,0.09,0.0,0.0,0.5625000000000002,0.0,0.22222222222222224
